time,NDVI,NEE,Re,GPP
1654,0.623985817,-3.012839602,1.717884808,4.730724411
1655,0.626233692,-2.375797369,1.812926756,4.188724126
1656,0.62459931,-2.511831053,1.810166842,4.321997895
1657,0.613640609,-1.604351314,1.575603147,3.179954461
1658,0.592594097,-2.378419739,1.520896005,3.899315744
1659,0.620380046,-2.654387978,1.430174345,4.084562322
1660,0.63329533,-3.062169395,1.295406814,4.357576209
1661,0.641779544,-2.058310044,1.372565647,3.430875691
1662,0.630697269,-2.8537249,1.391357061,4.245081961
1663,0.635477834,-2.902097244,1.314425262,4.216522506
1664,0.641530901,-1.297907937,1.359286737,2.657194674
1665,0.591444461,-0.572844059,1.545808089,2.118652148
1666,0.660786362,-0.914898932,1.569176268,2.4840752
1667,0.654122341,-2.285077543,1.60322425,3.888301793
1668,0.651170589,-1.831234859,1.578340561,3.409575419
1669,NA,NA,NA,NA
1670,NA,NA,NA,NA
1671,NA,NA,NA,NA
1672,NA,NA,NA,NA
1673,NA,NA,NA,NA
1674,NA,NA,NA,NA
1675,NA,NA,NA,NA
1676,NA,NA,NA,NA
1677,NA,NA,NA,NA
1678,NA,NA,NA,NA
1679,NA,NA,NA,NA
1680,NA,NA,NA,NA
1681,NA,NA,NA,NA
1682,NA,NA,NA,NA
1683,NA,NA,NA,NA
1684,NA,NA,NA,NA
1685,NA,NA,NA,NA
1686,NA,NA,NA,NA
1687,NA,NA,NA,NA
1688,NA,NA,NA,NA
1689,NA,NA,NA,NA
1690,NA,NA,NA,NA
1691,NA,NA,NA,NA
1692,NA,NA,NA,NA
1693,NA,NA,NA,NA
1694,NA,NA,NA,NA
1695,NA,NA,NA,NA
1696,NA,NA,NA,NA
1697,NA,NA,NA,NA
1698,NA,NA,NA,NA
1699,NA,NA,NA,NA
1700,NA,NA,NA,NA
1701,NA,NA,NA,NA
1702,NA,NA,NA,NA
1703,NA,NA,NA,NA
1704,NA,NA,NA,NA
1705,NA,NA,NA,NA
1706,NA,NA,NA,NA
1707,NA,NA,NA,NA
1708,NA,NA,NA,NA
1709,NA,NA,NA,NA
1710,NA,NA,NA,NA
1711,NA,NA,NA,NA
1712,NA,NA,NA,NA
1713,NA,NA,NA,NA
1714,NA,NA,NA,NA
1715,NA,NA,NA,NA
1716,NA,NA,NA,NA
1717,NA,NA,NA,NA
1718,NA,NA,NA,NA
1719,NA,NA,NA,NA
1720,NA,NA,NA,NA
1721,NA,NA,NA,NA
1722,NA,NA,NA,NA
1723,NA,NA,NA,NA
1724,NA,NA,NA,NA
1725,NA,NA,NA,NA
1726,NA,NA,NA,NA
1727,NA,NA,NA,NA
1728,NA,NA,NA,NA
1729,NA,NA,NA,NA
1730,NA,NA,NA,NA
1731,NA,NA,NA,NA
1732,NA,NA,NA,NA
1733,NA,NA,NA,NA
1734,NA,NA,NA,NA
1735,NA,NA,NA,NA
1736,NA,NA,NA,NA
1737,NA,NA,NA,NA
1738,NA,NA,NA,NA
1739,NA,NA,NA,NA
1740,NA,NA,NA,NA
1741,NA,NA,NA,NA
1742,NA,NA,NA,NA
1743,NA,NA,NA,NA
1744,NA,NA,NA,NA
1745,NA,NA,NA,NA
1746,NA,NA,NA,NA
1747,NA,NA,NA,NA
1748,NA,NA,NA,NA
1749,NA,NA,NA,NA
1750,NA,NA,NA,NA
1751,NA,NA,NA,NA
1752,NA,NA,NA,NA
1753,NA,NA,NA,NA
1754,NA,NA,NA,NA
1755,NA,NA,NA,NA
1756,NA,NA,NA,NA
1757,NA,NA,NA,NA
1758,NA,NA,NA,NA
1759,NA,NA,NA,NA
1760,NA,NA,NA,NA
1761,NA,NA,NA,NA
1762,NA,NA,NA,NA
1763,NA,NA,NA,NA
1764,NA,NA,NA,NA
1765,NA,NA,NA,NA
1766,NA,NA,NA,NA
1767,NA,NA,NA,NA
1768,NA,NA,NA,NA
1769,NA,NA,NA,NA
1770,NA,NA,NA,NA
1771,NA,NA,NA,NA
1772,NA,NA,NA,NA
1773,NA,NA,NA,NA
1774,NA,NA,NA,NA
1775,NA,NA,NA,NA
1776,NA,NA,NA,NA
1777,NA,NA,NA,NA
1778,NA,NA,NA,NA
1779,NA,NA,NA,NA
1780,NA,NA,NA,NA
1781,NA,NA,NA,NA
1782,NA,NA,NA,NA
1783,NA,NA,NA,NA
1784,NA,NA,NA,NA
1785,NA,NA,NA,NA
1786,NA,NA,NA,NA
1787,NA,NA,NA,NA
1788,NA,NA,NA,NA
1789,NA,NA,NA,NA
1790,NA,NA,NA,NA
1791,NA,NA,NA,NA
1792,NA,NA,NA,NA
1793,NA,NA,NA,NA
1794,NA,NA,NA,NA
1795,NA,NA,NA,NA
1796,NA,NA,NA,NA
1797,NA,NA,NA,NA
1798,NA,NA,NA,NA
1799,NA,NA,NA,NA
1800,NA,NA,NA,NA
1801,NA,NA,NA,NA
1802,NA,NA,NA,NA
1803,NA,NA,NA,NA
1804,NA,NA,NA,NA
1805,NA,NA,NA,NA
1806,NA,NA,NA,NA
1807,NA,NA,NA,NA
1808,NA,NA,NA,NA
1809,NA,NA,NA,NA
1810,NA,NA,NA,NA
1811,NA,NA,NA,NA
1812,NA,NA,NA,NA
1813,NA,NA,NA,NA
1814,NA,NA,NA,NA
1815,NA,NA,NA,NA
1816,NA,NA,NA,NA
1817,NA,NA,NA,NA
1818,NA,NA,NA,NA
1819,NA,NA,NA,NA
1820,NA,NA,NA,NA
1821,NA,NA,NA,NA
1822,NA,NA,NA,NA
1823,NA,NA,NA,NA
1824,NA,NA,NA,NA
1825,NA,NA,NA,NA
1826,NA,NA,NA,NA
